PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,FreeAcc_E,FreeAcc_N,FreeAcc_U,AccHR_X,AccHR_Y,AccHR_Z,Gyr_X,Gyr_Y,Gyr_Z,GyrHR_X,GyrHR_Y,GyrHR_Z,Mag_X,Mag_Y,Mag_Z,VelInc_X,VelInc_Y,VelInc_Z,OriInc_q0,OriInc_q1,OriInc_q2,OriInc_q3,Pressure,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Mat[1][1],Mat[2][1],Mat[3][1],Mat[1][2],Mat[2][2],Mat[3][2],Mat[1][3],Mat[2][3],Mat[3][3],Latitude,Longitude,Altitude,Vel_E,Vel_N,Vel_U,Temperature,GyrTemp_X,GyrTemp_Y,GyrTemp_Z
46812,1270239,0.753699,-1.275246,9.566731,0.744067,-1.458885,-0.24651,,,,-0.004981,-0.006214,-0.016429,,,,,,,0.001884,-0.003188,0.023917,1,-0.000006,-0.000008,-0.000021,,0.999954,0.009591,-0.000449,-0.000311,1.099063,-0.051053,-0.036078,0.999999,-0.00063,0.000891,0.000612,0.999816,0.019181,-0.000903,-0.019181,0.999816,,,,,,,30.59,,,
46813,1270264,0.569067,-0.036057,10.280509,0.559526,-0.234367,0.490706,,,,0.015158,-0.004058,-0.005566,,,,,,,0.001422,-0.000091,0.025701,1,0.000019,-0.000005,-0.000007,,0.999954,0.009609,-0.000454,-0.000318,1.10116,-0.0517,-0.036973,1,-0.000645,0.000902,0.000628,0.999815,0.019218,-0.000915,-0.019217,0.999815,,,,,,,30.59,,,
46814,1270289,0.96292,0.502665,10.488606,0.954012,0.299678,0.70946,,,,0.01448,0.007743,0.006253,,,,,,,0.002408,0.001256,0.026222,1,0.000018,0.00001,0.000008,,0.999954,0.009627,-0.000445,-0.000311,1.103179,-0.050668,-0.036124,1,-0.00063,0.000884,0.000613,0.999815,0.019253,-0.000896,-0.019252,0.999814,,,,,,,30.59,,,
46815,1270314,0.180475,1.23186,9.882608,0.17299,1.040271,0.117022,,,,0.020269,0.013118,0.001927,,,,-0.198157,-0.222399,0.39019,0.000452,0.003078,0.024707,1,0.000025,0.000016,0.000002,100255,0.999953,0.009652,-0.000429,-0.000309,1.106028,-0.048855,-0.03588,1,-0.000626,0.000853,0.00061,0.999814,0.019303,-0.000865,-0.019302,0.999813,,,,,,,30.6,,,
46816,1270339,0.90389,1.094822,9.248974,0.897025,0.915584,-0.51862,,,,-0.000942,0.010332,-0.000691,,,,,,,0.00226,0.002737,0.023122,1,-0.000001,0.000013,-0.000001,,0.999953,0.00965,-0.000417,-0.00031,1.105839,-0.047434,-0.036018,1,-0.000629,0.000828,0.000613,0.999814,0.019299,-0.00084,-0.019299,0.999813,,,,,,,30.6,,,
46817,1270364,-0.166309,2.730294,9.279652,-0.171276,2.551839,-0.457507,,,,-0.021714,0.024212,-0.003338,,,,,,,-0.000414,0.006827,0.023199,1,-0.000027,0.00003,-0.000004,,0.999954,0.009622,-0.000387,-0.000315,1.102655,-0.044041,-0.036539,0.999999,-0.000638,0.000769,0.000623,0.999815,0.019244,-0.000781,-0.019243,0.999815,,,,,,,30.6,,,
46818,1270389,-0.681273,1.541654,9.490572,-0.68723,1.361312,-0.270036,,,,-0.044449,0.010497,-0.001328,,,,,,,-0.001703,0.003857,0.023726,1,-0.000056,0.000013,-0.000002,,0.999954,0.009566,-0.000375,-0.000317,1.096234,-0.042594,-0.036768,0.999999,-0.000642,0.000743,0.000627,0.999817,0.019132,-0.000756,-0.019131,0.999817,,,,,,,30.6,,,
46819,1270414,-0.721888,-0.400952,9.561976,-0.729422,-0.580224,-0.23552,,,,-0.064318,-0.000435,-0.00886,,,,-0.198189,-0.22043,0.386716,-0.001805,-0.000998,0.023905,1,-0.00008,-0.000001,-0.000011,100249,0.999955,0.009485,-0.000376,-0.000329,1.086967,-0.042693,-0.038106,0.999999,-0.000665,0.000745,0.000651,0.99982,0.01897,-0.000758,-0.01897,0.99982,,,,,,,30.6,,,
46820,1270439,-0.557075,0.362877,10.138636,-0.5639,0.172157,0.355569,,,,-0.025146,0.012551,-0.001906,,,,,,,-0.001392,0.000909,0.025347,1,-0.000031,0.000016,-0.000002,,0.999955,0.009453,-0.000361,-0.000332,1.083311,-0.04095,-0.038413,0.999999,-0.00067,0.000715,0.000657,0.999821,0.018906,-0.000727,-0.018906,0.999821,,,,,,,30.6,,,
46821,1270464,-0.578714,-1.359051,9.819746,-0.586775,-1.543013,0.004325,,,,-0.020264,0.001999,-0.014277,,,,,,,-0.001447,-0.003396,0.02455,1,-0.000025,0.000002,-0.000018,,0.999955,0.009427,-0.000359,-0.000351,1.080339,-0.040709,-0.040552,1,-0.000708,0.00071,0.000694,0.999822,0.018854,-0.000724,-0.018854,0.999822,,,,,,,30.6,,,
46822,1270489,-0.90354,0.629069,9.267288,-0.909245,0.45589,-0.510858,,,,-0.019683,0.011273,-0.019078,,,,,,,-0.002258,0.001574,0.023168,1,-0.000025,0.000014,-0.000024,,0.999956,0.009402,-0.000345,-0.000375,1.077468,-0.039103,-0.043322,1,-0.000756,0.000682,0.000743,0.999823,0.018804,-0.000697,-0.018804,0.999823,,,,,,,30.6,,,
46823,1270514,-0.867486,-0.097172,8.827326,-0.87382,-0.261052,-0.964345,,,,-0.030266,-0.001965,-0.018239,,,,-0.201046,-0.222387,0.388182,-0.002169,-0.000241,0.022068,1,-0.000038,-0.000002,-0.000023,100255,0.999956,0.009364,-0.000348,-0.000398,1.07308,-0.039396,-0.046007,1,-0.000803,0.000688,0.00079,0.999824,0.018728,-0.000702,-0.018727,0.999824,,,,,,,30.61,,,
46824,1270539,-0.656943,-1.53639,9.058365,-0.665535,-1.705167,-0.760233,,,,0.000267,-0.019103,-0.016552,,,,,,,-0.001644,-0.003841,0.022646,1,0,-0.000024,-0.000021,,0.999956,0.009364,-0.000372,-0.00042,1.073065,-0.042147,-0.048497,1,-0.000846,0.000736,0.000833,0.999824,0.018727,-0.000751,-0.018727,0.999824,,,,,,,30.61,,,
46825,1270564,0.857369,-1.087813,9.969611,0.847338,-1.275781,0.160446,,,,0.013921,-0.030667,-0.014237,,,,,,,0.002141,-0.00272,0.024924,1,0.000017,-0.000038,-0.000018,,0.999956,0.009381,-0.000411,-0.000439,1.07499,-0.046582,-0.050712,0.999999,-0.000885,0.000813,0.00087,0.999824,0.018761,-0.000829,-0.01876,0.999824,,,,,,,30.61,,,
46826,1270589,0.490069,-0.02646,10.325289,0.48146,-0.220585,0.535652,,,,-0.000244,0.000042,-0.008871,,,,,,,0.001225,-0.000066,0.025813,1,0,0,-0.000011,,0.999956,0.00938,-0.000411,-0.00045,1.074901,-0.046612,-0.05205,0.999999,-0.000908,0.000814,0.000893,0.999824,0.018759,-0.00083,-0.018759,0.999824,,,,,,,30.61,,,
46827,1270614,0.572551,-0.597623,9.539747,0.564189,-0.778398,-0.260519,,,,0.029234,0.003126,-0.010762,,,,-0.198208,-0.217953,0.390169,0.001432,-0.001496,0.023849,1,0.000037,0.000004,-0.000013,100251,0.999956,0.009416,-0.000408,-0.000464,1.079036,-0.046196,-0.053651,0.999999,-0.000936,0.000806,0.000921,0.999822,0.018832,-0.000824,-0.018831,0.999822,,,,,,,30.6,,,
46828,1270639,0.549653,-0.588606,9.298122,0.540755,-0.765095,-0.501932,,,,0.021528,-0.014417,-0.001349,,,,,,,0.001373,-0.001473,0.023245,1,0.000027,-0.000018,-0.000002,,0.999955,0.009442,-0.000426,-0.000467,1.082065,-0.048317,-0.053951,0.999999,-0.000942,0.000843,0.000926,0.999821,0.018884,-0.000861,-0.018884,0.999821,,,,,,,30.6,,,
46829,1270664,0.76035,1.036181,10.162307,0.751992,0.841937,0.393141,,,,0.029021,-0.010262,0.004106,,,,,,,0.0019,0.002589,0.025406,1,0.000036,-0.000013,0.000005,,0.999955,0.009478,-0.00044,-0.000463,1.086147,-0.049879,-0.053481,0.999999,-0.000933,0.000871,0.000917,0.99982,0.018956,-0.000888,-0.018955,0.99982,,,,,,,30.6,,,
46830,1270689,1.075333,0.697822,9.781951,1.067324,0.510349,0.006676,,,,0.020014,0.001702,0.006748,,,,,,,0.002688,0.001743,0.024455,1,0.000025,0.000002,0.000008,,0.999955,0.009503,-0.000438,-0.000455,1.088959,-0.049714,-0.052578,0.999999,-0.000918,0.000868,0.000901,0.999819,0.019005,-0.000885,-0.019004,0.999819,,,,,,,30.6,,,
46831,1270714,0.623306,0.954188,9.914267,0.615498,0.764212,0.143483,,,,0.017146,0.002962,0.004218,,,,-0.201523,-0.220886,0.39609,0.001558,0.002384,0.024786,1,0.000021,0.000004,0.000005,100258,0.999954,0.009524,-0.000435,-0.00045,1.09136,-0.049362,-0.052033,0.999999,-0.000908,0.000862,0.000892,0.999818,0.019047,-0.000879,-0.019046,0.999818,,,,,,,30.6,,,
46832,1270739,0.664177,1.719133,9.950054,0.657826,1.528265,0.193852,,,,0.009895,0.019268,0.009463,,,,,,,0.001662,0.004297,0.024875,1,0.000012,0.000024,0.000012,,0.999954,0.009535,-0.000412,-0.000438,1.092722,-0.046688,-0.050694,0.999999,-0.000885,0.000815,0.000869,0.999818,0.01907,-0.000832,-0.01907,0.999818,,,,,,,30.6,,,
46833,1270764,0.04746,1.325422,9.69364,0.041311,1.140532,-0.070564,,,,-0.004651,0.01707,0.007086,,,,,,,0.00012,0.003314,0.024234,1,-0.000006,0.000021,0.000009,,0.999954,0.009529,-0.000391,-0.000431,1.091981,-0.044347,-0.049757,0.999999,-0.000868,0.000774,0.000854,0.999818,0.019058,-0.00079,-0.019057,0.999818,,,,,,,30.6,,,
46834,1270789,-0.649234,1.594159,9.410382,-0.654713,1.416225,-0.349299,,,,-0.02352,0.013249,0.001264,,,,,,,-0.001622,0.003987,0.023526,1,-0.000029,0.000017,0.000002,,0.999955,0.009499,-0.000375,-0.000429,1.088558,-0.042513,-0.049608,0.999999,-0.000866,0.000742,0.000852,0.999819,0.018998,-0.000758,-0.018997,0.999819,,,,,,,30.6,,,
46835,1270814,-1.002331,1.502808,9.431455,-1.007702,1.326054,-0.330366,,,,-0.037898,0.010625,-0.001924,,,,-0.201032,-0.222376,0.393627,-0.002505,0.003759,0.023578,1,-0.000047,0.000013,-0.000002,100251,0.999955,0.009451,-0.000362,-0.000432,1.083075,-0.041047,-0.049923,0.999999,-0.000871,0.000716,0.000858,0.999821,0.018902,-0.000733,-0.018901,0.999821,,,,,,,30.6,,,
46836,1270839,-1.038325,-0.311524,9.890498,-1.046074,-0.49614,0.094419,,,,-0.027016,-0.004254,-0.002088,,,,,,,-0.002596,-0.000777,0.024726,1,-0.000034,-0.000005,-0.000003,,0.999955,0.009417,-0.000368,-0.000436,1.079151,-0.041711,-0.050301,0.999999,-0.000878,0.000728,0.000864,0.999822,0.018834,-0.000744,-0.018833,0.999822,,,,,,,30.6,,,
46837,1270864,-0.166266,-0.903509,9.853113,-0.174566,-1.087939,0.046594,,,,-0.016311,-0.002864,-0.003695,,,,,,,-0.000416,-0.002258,0.024633,1,-0.00002,-0.000004,-0.000005,,0.999956,0.009396,-0.000372,-0.000441,1.076746,-0.042194,-0.050949,0.999999,-0.000889,0.000736,0.000875,0.999823,0.018792,-0.000753,-0.018791,0.999823,,,,,,,30.6,,,
46838,1270889,-0.860517,0.141537,9.613727,-0.867427,-0.037281,-0.173644,,,,-0.021836,0.004578,-0.005686,,,,,,,-0.002151,0.000355,0.024034,1,-0.000027,0.000006,-0.000007,,0.999956,0.009368,-0.000367,-0.000449,1.073565,-0.041583,-0.051819,0.999999,-0.000904,0.000726,0.000891,0.999824,0.018736,-0.000743,-0.018735,0.999824,,,,,,,30.6,,,
46839,1270914,-0.849995,-1.124491,9.123529,-0.857728,-1.294316,-0.687457,,,,-0.001569,0.00293,-0.012144,,,,-0.203437,-0.222863,0.390636,-0.002125,-0.002811,0.022809,1,-0.000002,0.000004,-0.000015,100254,0.999956,0.009366,-0.000364,-0.000465,1.073287,-0.041191,-0.053619,0.999999,-0.000936,0.000719,0.000922,0.999824,0.018731,-0.000736,-0.018731,0.999824,,,,,,,30.6,,,
46840,1270939,0.145019,-0.532512,9.171818,0.136822,-0.704512,-0.627383,,,,0.003978,-0.020362,0.001071,,,,,,,0.000361,-0.001332,0.02293,1,0.000005,-0.000025,0.000001,,0.999956,0.00937,-0.00039,-0.000464,1.073803,-0.044171,-0.053588,0.999999,-0.000935,0.000771,0.000921,0.999824,0.01874,-0.000788,-0.01874,0.999824,,,,,,,30.6,,,
46841,1270964,0.349248,-0.662624,9.402439,0.340412,-0.838657,-0.399021,,,,-0.007631,-0.016646,-0.001845,,,,,,,0.000872,-0.001656,0.023506,1,-0.00001,-0.000021,-0.000002,,0.999956,0.00936,-0.000411,-0.000467,1.072638,-0.046631,-0.054007,0.999999,-0.000943,0.000814,0.000927,0.999824,0.01872,-0.000831,-0.018719,0.999824,,,,,,,30.6,,,
46842,1270989,0.270406,-0.096452,9.72541,0.262274,-0.279654,-0.06563,,,,0.018927,0.001398,-0.007123,,,,,,,0.000676,-0.000242,0.024314,1,0.000024,0.000002,-0.000009,,0.999956,0.009383,-0.00041,-0.000477,1.075295,-0.046471,-0.055091,0.999999,-0.000962,0.000811,0.000946,0.999823,0.018766,-0.000829,-0.018766,0.999824,,,,,,,30.6,,,
46843,1271014,0.682769,-1.44739,9.563107,0.672712,-1.62752,-0.2529,,,,0.005663,-0.014557,-0.005403,,,,-0.199553,-0.226343,0.390195,0.001706,-0.003619,0.023908,1,0.000007,-0.000018,-0.000007,100252,0.999956,0.00939,-0.000429,-0.000484,1.076053,-0.048602,-0.055972,0.999999,-0.000977,0.000848,0.000961,0.999823,0.01878,-0.000866,-0.018779,0.999823,,,,,,,30.6,,,
46844,1271039,0.699062,-0.103248,9.920827,0.690448,-0.292554,0.129933,,,,0.04796,0.00206,0.00575,,,,,,,0.001748,-0.000261,0.024802,1,0.00006,0.000003,0.000007,,0.999955,0.009449,-0.000427,-0.000478,1.082867,-0.048383,-0.055211,0.999999,-0.000964,0.000844,0.000947,0.999821,0.018898,-0.000862,-0.018898,0.999821,,,,,,,30.6,,,
46845,1271064,0.674442,0.08118,10.166771,0.665429,-0.113496,0.379336,,,,0.038155,-0.005682,0.01042,,,,,,,0.001686,0.000201,0.025417,1,0.000048,-0.000007,0.000013,,0.999955,0.009496,-0.000435,-0.000466,1.088257,-0.049307,-0.053829,0.999999,-0.00094,0.000861,0.000923,0.999819,0.018993,-0.000878,-0.018992,0.999819,,,,,,,30.6,,,
46846,1271089,0.90169,1.239033,9.848757,0.894276,1.04927,0.083734,,,,0.034448,0.003286,0.007931,,,,,,,0.002254,0.003096,0.024622,1,0.000043,0.000004,0.00001,,0.999954,0.009539,-0.000431,-0.000456,1.093136,-0.048918,-0.052753,0.999999,-0.000921,0.000854,0.000904,0.999818,0.019078,-0.000871,-0.019077,0.999818,,,,,,,30.6,,,
46847,1271114,0.265098,2.222416,9.584878,0.259646,2.038605,-0.161922,,,,0.00704,0.020479,0.006906,,,,-0.198135,-0.224874,0.387727,0.000664,0.005556,0.023962,1,0.000009,0.000026,0.000009,100252,0.999954,0.009547,-0.000406,-0.000448,1.094089,-0.046064,-0.051776,0.999999,-0.000904,0.000804,0.000888,0.999817,0.019094,-0.000821,-0.019094,0.999817,,,,,,,30.6,,,
46848,1271139,-0.383786,0.994344,9.714069,-0.390748,0.808918,-0.056732,,,,0.002485,0.003808,0.007153,,,,,,,-0.000959,0.002486,0.024285,1,0.000003,0.000005,0.000009,,0.999954,0.00955,-0.000402,-0.00044,1.09439,-0.045599,-0.050809,0.999999,-0.000887,0.000796,0.000871,0.999817,0.0191,-0.000813,-0.019099,0.999817,,,,,,,30.6,,,
46849,1271164,0.369043,1.25675,9.88767,0.362425,1.067232,0.122441,,,,0.003027,0.007764,0.006349,,,,,,,0.000923,0.003142,0.024719,1,0.000004,0.00001,0.000008,,0.999954,0.009553,-0.000393,-0.000433,1.09475,-0.044588,-0.049997,0.999999,-0.000873,0.000778,0.000858,0.999817,0.019106,-0.000795,-0.019105,0.999817,,,,,,,30.6,,,
46850,1271189,-0.564513,0.869794,9.937009,-0.571521,0.681169,0.1636,,,,-0.01778,0.003744,0.005481,,,,,,,-0.001411,0.002176,0.024842,1,-0.000022,0.000005,0.000007,,0.999955,0.00953,-0.000389,-0.000426,1.092148,-0.044127,-0.04927,1,-0.00086,0.00077,0.000845,0.999818,0.01906,-0.000786,-0.01906,0.999818,,,,,,,30.6,,,
46851,1271214,-1.080035,1.853821,10.243465,-1.086447,1.660063,0.488251,,,,-0.017725,0.00331,0.008225,,,,-0.198631,-0.223389,0.38821,-0.0027,0.004636,0.025608,1,-0.000022,0.000004,0.00001,100258,0.999955,0.009508,-0.000386,-0.000417,1.089554,-0.043736,-0.048151,1,-0.00084,0.000763,0.000826,0.999819,0.019015,-0.000779,-0.019015,0.999819,,,,,,,30.6,,,
46852,1271239,0.024435,0.159041,9.495865,0.017202,-0.020389,-0.290529,,,,-0.024433,0.001179,0.00312,,,,,,,0.000061,0.000399,0.02374,1,-0.000031,0.000001,0.000004,,0.999955,0.009477,-0.000385,-0.000413,1.086,-0.043636,-0.047769,1,-0.000834,0.000762,0.000819,0.99982,0.018953,-0.000777,-0.018953,0.99982,,,,,,,30.6,,,
46853,1271264,-0.887344,0.819499,9.298607,-0.89359,0.645779,-0.476032,,,,-0.040166,0.006542,-0.006163,,,,,,,-0.002218,0.002051,0.023246,1,-0.00005,0.000008,-0.000008,,0.999955,0.009426,-0.000377,-0.000422,1.080179,-0.042765,-0.048763,0.999999,-0.000851,0.000746,0.000837,0.999822,0.018852,-0.000762,-0.018851,0.999822,,,,,,,30.6,,,
46854,1271289,-0.69023,-0.129397,9.218479,-0.697606,-0.301528,-0.57382,,,,-0.021374,-0.004672,-0.009091,,,,,,,-0.001726,-0.000322,0.023046,1,-0.000027,-0.000006,-0.000011,,0.999956,0.009399,-0.000383,-0.000434,1.077064,-0.04347,-0.050145,0.999999,-0.000875,0.000759,0.000861,0.999823,0.018797,-0.000775,-0.018797,0.999823,,,,,,,30.6,,,
46855,1271314,-0.500923,-1.320764,9.305895,-0.510093,-1.49319,-0.50843,,,,-0.038128,-0.015403,-0.012514,,,,-0.200983,-0.226824,0.392658,-0.001253,-0.0033,0.023265,1,-0.000048,-0.000019,-0.000016,100248,0.999956,0.009351,-0.000403,-0.00045,1.07155,-0.045702,-0.052047,0.999999,-0.000908,0.000798,0.000893,0.999825,0.018701,-0.000815,-0.0187,0.999825,,,,,,,30.59,,,
46856,1271339,0.072806,-0.667111,9.70148,0.063966,-0.848906,-0.10039,,,,0.009123,-0.006285,-0.004379,,,,,,,0.000182,-0.001668,0.024254,1,0.000011,-0.000008,-0.000005,,0.999956,0.009362,-0.000411,-0.000457,1.072803,-0.046651,-0.052759,0.999999,-0.000921,0.000814,0.000905,0.999824,0.018723,-0.000831,-0.018722,0.999825,,,,,,,30.59,,,
46857,1271364,0.219424,-1.058741,9.799178,0.209513,-1.242492,-0.009925,,,,0.005922,-0.015412,-0.004256,,,,,,,0.000548,-0.002647,0.024498,1,0.000007,-0.000019,-0.000005,,0.999956,0.009368,-0.000431,-0.000463,1.073583,-0.048927,-0.053544,0.999999,-0.000935,0.000854,0.000918,0.999824,0.018736,-0.000871,-0.018736,0.999824,,,,,,,30.59,,,
46858,1271389,0.821105,0.295865,9.789878,0.812652,0.110952,0.006703,,,,0.013221,-0.003843,-0.010411,,,,,,,0.002053,0.000739,0.024475,1,0.000017,-0.000005,-0.000013,,0.999956,0.009384,-0.000437,-0.000477,1.075423,-0.04951,-0.055113,0.999999,-0.000962,0.000864,0.000946,0.999823,0.018769,-0.000882,-0.018768,0.999823,,,,,,,30.59,,,
46859,1271414,0.431296,0.718922,9.608241,0.423966,0.538322,-0.167346,,,,-0.005357,0.009813,-0.003532,,,,-0.199073,-0.226845,0.387726,0.001079,0.001798,0.024021,1,-0.000007,0.000012,-0.000004,100255,0.999956,0.009377,-0.000425,-0.000482,1.074602,-0.048155,-0.055661,0.999999,-0.000971,0.00084,0.000956,0.999824,0.018754,-0.000859,-0.018753,0.999824,,,,,,,30.6,,,
46860,1271439,-0.05008,-1.48466,9.475025,-0.059777,-1.662441,-0.342323,,,,0.008938,-0.001635,-0.005694,,,,,,,-0.000125,-0.003712,0.023687,1,0.000011,-0.000002,-0.000007,,0.999956,0.009388,-0.000427,-0.000489,1.075829,-0.048434,-0.056549,0.999999,-0.000987,0.000845,0.000971,0.999823,0.018776,-0.000864,-0.018775,0.999823,,,,,,,30.6,,,
46861,1271464,0.855258,0.076923,10.42907,0.845814,-0.121215,0.6417,,,,0.029568,-0.009176,0.01082,,,,,,,0.002138,0.00019,0.026073,1,0.000037,-0.000011,0.000014,,0.999955,0.009424,-0.00044,-0.000477,1.079992,-0.04986,-0.055148,0.999999,-0.000963,0.00087,0.000946,0.999822,0.018848,-0.000888,-0.018847,0.999822,,,,,,,30.6,,,
46862,1271489,0.723718,0.18975,10.200955,0.715103,-0.004068,0.415606,,,,0.017642,0.005964,0.015489,,,,,,,0.00181,0.000473,0.025502,1,0.000022,0.000007,0.000019,,0.999955,0.009446,-0.000433,-0.000458,1.082463,-0.049108,-0.052981,0.999999,-0.000925,0.000857,0.000908,0.999821,0.018891,-0.000874,-0.018891,0.999821,,,,,,,30.6,,,
46863,1271514,-0.110073,1.489085,9.601583,-0.116428,1.306853,-0.159719,,,,0.014526,0.016256,0.010095,,,,-0.200014,-0.228818,0.386737,-0.000274,0.003722,0.024004,1,0.000018,0.00002,0.000013,100252,0.999955,0.009464,-0.000413,-0.000446,1.084488,-0.046867,-0.051559,0.999999,-0.0009,0.000818,0.000884,0.99982,0.018927,-0.000835,-0.018926,0.99982,,,,,,,30.6,,,
46864,1271539,0.575189,0.57187,8.815842,0.568641,0.403511,-0.962147,,,,0.020831,0.007688,0.00499,,,,,,,0.001438,0.001429,0.02204,1,0.000026,0.00001,0.000006,,0.999955,0.009489,-0.000404,-0.00044,1.087417,-0.04584,-0.050892,0.999999,-0.000888,0.0008,0.000873,0.999819,0.018978,-0.000817,-0.018977,0.99982,,,,,,,30.6,,,
46865,1271564,-0.528712,2.437013,9.282231,-0.533715,2.261741,-0.461517,,,,-0.017875,0.010695,0.002434,,,,,,,-0.001321,0.006094,0.023205,1,-0.000022,0.000013,0.000003,,0.999955,0.009466,-0.000392,-0.000438,1.084785,-0.044399,-0.050627,1,-0.000884,0.000775,0.000869,0.999821,0.018932,-0.000791,-0.018931,0.999821,,,,,,,30.6,,,
46866,1271589,-0.435649,1.329425,9.925209,-0.442155,1.142979,0.160397,,,,-0.026006,0.004742,0.003677,,,,,,,-0.001089,0.003325,0.024813,1,-0.000033,0.000006,0.000005,,0.999955,0.009433,-0.000386,-0.000434,1.081005,-0.04379,-0.050156,0.999999,-0.000875,0.000764,0.000861,0.999822,0.018866,-0.000781,-0.018865,0.999822,,,,,,,30.6,,,
46867,1271614,-0.635402,-0.4647,9.98068,-0.643962,-0.649902,0.182067,,,,-0.048706,-0.006992,0.000424,,,,-0.200019,-0.228323,0.387229,-0.001589,-0.001159,0.024952,1,-0.000061,-0.000009,0.000001,100252,0.999956,0.009372,-0.000395,-0.000434,1.073974,-0.044853,-0.050182,1,-0.000876,0.000783,0.000861,0.999824,0.018743,-0.000799,-0.018743,0.999824,,,,,,,30.6,,,
46868,1271639,-0.363265,-0.333824,10.077102,-0.371177,-0.521747,0.281114,,,,-0.010909,0.008962,-0.001201,,,,,,,-0.000908,-0.000834,0.025193,1,-0.000014,0.000011,-0.000002,,0.999956,0.009358,-0.000385,-0.000436,1.072357,-0.043626,-0.050398,0.999999,-0.00088,0.000761,0.000865,0.999825,0.018715,-0.000778,-0.018714,0.999825,,,,,,,30.6,,,
46869,1271664,-0.598213,-0.523264,9.626012,-0.606041,-0.702231,-0.173598,,,,-0.010498,0.003427,-0.010739,,,,,,,-0.001495,-0.001307,0.024065,1,-0.000013,0.000004,-0.000013,,0.999956,0.009344,-0.000381,-0.000451,1.070787,-0.043189,-0.052069,0.999999,-0.000909,0.000754,0.000895,0.999825,0.018688,-0.000771,-0.018687,0.999825,,,,,,,30.6,,,
46870,1271689,-0.342719,0.527986,8.97265,-0.349052,0.360774,-0.807039,,,,-0.00442,0.001995,-0.014161,,,,,,,-0.000857,0.00132,0.022432,1,-0.000006,0.000002,-0.000018,,0.999956,0.009338,-0.000379,-0.000469,1.070101,-0.042926,-0.054159,0.999999,-0.000945,0.000749,0.000931,0.999825,0.018676,-0.000767,-0.018675,0.999825,,,,,,,30.6,,,
46871,1271714,-0.514415,-0.017265,8.671793,-0.521424,-0.177265,-1.118143,,,,-0.032534,-0.007524,-0.010763,,,,-0.201446,-0.2293,0.388705,-0.001286,-0.000041,0.021679,1,-0.000041,-0.000009,-0.000013,100258,0.999957,0.009297,-0.000389,-0.000483,1.065388,-0.044035,-0.055789,0.999999,-0.000974,0.000769,0.000959,0.999827,0.018593,-0.000787,-0.018593,0.999827,,,,,,,30.59,,,
46872,1271739,-0.646728,-1.44636,9.216492,-0.656639,-1.617067,-0.600346,,,,0.006015,-0.025877,-0.008246,,,,,,,-0.001618,-0.003616,0.023041,1,0.000008,-0.000032,-0.00001,,0.999956,0.009304,-0.000422,-0.000494,1.066196,-0.047779,-0.057107,0.999999,-0.000997,0.000834,0.000981,0.999826,0.018608,-0.000852,-0.018607,0.999826,,,,,,,30.59,,,
46873,1271764,0.996598,-0.61686,10.499616,0.986139,-0.814331,0.699418,,,,0.022919,-0.016214,-0.007661,,,,,,,0.00249,-0.001544,0.026249,1,0.000029,-0.00002,-0.00001,,0.999956,0.009332,-0.000442,-0.000505,1.06941,-0.050161,-0.058382,0.999999,-0.001019,0.000875,0.001002,0.999825,0.018664,-0.000894,-0.018663,0.999826,,,,,,,30.59,,,
46874,1271789,0.773521,-0.213461,10.44293,0.764,-0.409412,0.650066,,,,0.005748,0.001214,-0.006208,,,,,,,0.001934,-0.000534,0.026107,1,0.000007,0.000002,-0.000008,,0.999956,0.009339,-0.000441,-0.000514,1.07018,-0.05003,-0.059336,0.999999,-0.001036,0.000873,0.001019,0.999825,0.018677,-0.000892,-0.018676,0.999825,,,,,,,30.59,,,
46875,1271814,-0.09802,-0.242662,9.374848,-0.106118,-0.418922,-0.419182,,,,0.02858,0.011622,-0.005956,,,,-0.201435,-0.229292,0.392665,-0.000244,-0.000608,0.023437,1,0.000036,0.000015,-0.000007,100254,0.999956,0.009374,-0.000427,-0.000522,1.07422,-0.04841,-0.060226,0.999999,-0.001051,0.000845,0.001035,0.999824,0.018748,-0.000864,-0.018747,0.999824,,,,,,,30.6,,,
46876,1271839,0.449991,-0.423729,9.042482,0.44095,-0.595653,-0.754489,,,,0.045022,-0.017036,0.00357,,,,,,,0.001124,-0.001062,0.022606,1,0.000056,-0.000021,0.000004,,0.999955,0.00943,-0.000449,-0.000518,1.080614,-0.05092,-0.059829,0.999999,-0.001044,0.000889,0.001027,0.999822,0.018859,-0.000908,-0.018858,0.999822,,,,,,,30.6,,,
46877,1271864,0.607195,1.627018,9.943821,0.599402,1.43701,0.185803,,,,0.031858,-0.007877,0.002294,,,,,,,0.001517,0.004066,0.02486,1,0.00004,-0.00001,0.000003,,0.999955,0.009469,-0.00046,-0.000516,1.085105,-0.052136,-0.059624,0.999999,-0.001041,0.00091,0.001023,0.99982,0.018938,-0.000929,-0.018937,0.99982,,,,,,,30.6,,,
