PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,VelInc_X,VelInc_Y,VelInc_Z,OriInc_q0,OriInc_q1,OriInc_q2,OriInc_q3,Pressure,Quat_q0,Quat_q1,Quat_q2,Quat_q3,Roll,Pitch,Yaw,Mat[1][1],Mat[2][1],Mat[3][1],Mat[1][2],Mat[2][2],Mat[3][2],Mat[1][3],Mat[2][3],Mat[3][3]
16579,4539633,0.012291,2.263048,9.705074,-0.051974,0.002456,0.000133,,,,0.000031,0.005661,0.024262,1,-0.000065,0.000003,0,,0.999967,0.008083,-0.001261,-0.000302,0.926264,-0.144262,-0.035732,0.999997,-0.000624,0.002518,0.000583,0.999869,0.016166,-0.002528,-0.016164,0.999866
16580,4539658,0.465808,-0.185084,9.371107,-0.039619,0.009754,0.001038,,,,0.001165,-0.00046,0.023428,1,-0.00005,0.000012,0.000001,,0.999967,0.008032,-0.001249,-0.000304,0.920409,-0.142815,-0.03603,0.999997,-0.000629,0.002493,0.000589,0.999871,0.016063,-0.002502,-0.016062,0.999868
16581,4539683,-0.527524,-0.748222,9.467672,-0.049128,0.002906,0.001157,,,,-0.001319,-0.001868,0.023669,1,-0.000061,0.000004,0.000001,,0.999967,0.007969,-0.001245,-0.000303,0.913263,-0.142396,-0.035902,0.999997,-0.000627,0.002485,0.000587,0.999873,0.015939,-0.002495,-0.015937,0.99987
16582,4539708,-0.329968,-2.773555,9.79875,-0.009234,-0.001499,0.004769,-0.212662,-0.248925,0.423829,-0.000825,-0.006933,0.024497,1,-0.000012,-0.000002,0.000006,100635,0.999968,0.007957,-0.001247,-0.000298,0.91183,-0.142615,-0.035267,0.999997,-0.000616,0.002489,0.000576,0.999873,0.015914,-0.002499,-0.015912,0.99987
16583,4539720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16584,4539733,0.443922,-0.961019,9.840079,0.044971,0.006393,0.009466,,,,0.00111,-0.002405,0.0246,1,0.000056,0.000008,0.000012,,0.999967,0.008012,-0.001239,-0.000286,0.91816,-0.141715,-0.033941,0.999997,-0.000592,0.002473,0.000553,0.999871,0.016024,-0.002483,-0.016023,0.999869
16585,4539758,0.04372,0.791431,9.48956,0.037255,0.013233,0.010955,,,,0.00011,0.001976,0.023724,1,0.000047,0.000017,0.000014,,0.999967,0.008057,-0.001222,-0.000276,0.923311,-0.139793,-0.032808,0.999997,-0.000573,0.00244,0.000533,0.99987,0.016114,-0.002449,-0.016113,0.999867
16586,4539783,-0.900769,2.16391,9.211126,-0.010557,-0.002658,0.002036,,,,-0.002252,0.00541,0.023028,1,-0.000013,-0.000003,0.000003,,0.999967,0.008043,-0.001225,-0.000274,0.921689,-0.140173,-0.032567,0.999997,-0.000568,0.002446,0.000529,0.99987,0.016086,-0.002455,-0.016084,0.999868
16587,4539808,0.23788,0.744934,9.669042,0.010885,-0.005572,0.00988,-0.212681,-0.246448,0.427283,0.000594,0.001862,0.024173,1,0.000014,-0.000007,0.000012,100631,0.999967,0.008055,-0.001233,-0.000262,0.923137,-0.140987,-0.031209,0.999997,-0.000545,0.002461,0.000505,0.99987,0.016111,-0.002469,-0.01611,0.999867
16588,4539833,0.260011,0.341605,10.134552,-0.030088,-0.004275,0.003237,,,,0.00065,0.000856,0.025336,1,-0.000038,-0.000005,0.000004,,0.999967,0.008017,-0.001238,-0.000259,0.918718,-0.141601,-0.030799,0.999997,-0.000538,0.002471,0.000498,0.999871,0.016034,-0.00248,-0.016033,0.999868
16589,4539858,0.517484,0.228751,10.025887,0.026535,0.015538,0.007292,,,,0.001295,0.00057,0.025065,1,0.000033,0.000019,0.000009,,0.999967,0.008048,-0.001218,-0.000253,0.922335,-0.13934,-0.030165,0.999997,-0.000526,0.002432,0.000487,0.99987,0.016097,-0.00244,-0.016096,0.999868
16590,4539883,-0.468836,0.895518,9.599787,-0.013383,-0.000216,0.004029,,,,-0.001172,0.00224,0.023999,1,-0.000017,0,0.000005,,0.999967,0.008031,-0.001218,-0.000249,0.920309,-0.139375,-0.029633,0.999997,-0.000517,0.002433,0.000478,0.999871,0.016062,-0.002441,-0.01606,0.999868
16591,4539908,0.093683,1.847352,9.587669,0.010563,0.003924,0.006618,-0.210801,-0.243003,0.426295,0.000234,0.004618,0.023969,1,0.000013,0.000005,0.000008,100631,0.999967,0.008043,-0.001213,-0.000241,0.921711,-0.138822,-0.02872,0.999997,-0.000501,0.002423,0.000462,0.999871,0.016086,-0.002431,-0.016085,0.999868
16592,4539933,0.202521,1.294748,9.280915,-0.049572,0.004291,0.003944,,,,0.000507,0.00324,0.023202,1,-0.000062,0.000005,0.000005,,0.999967,0.00798,-0.001208,-0.000236,0.914501,-0.13821,-0.02819,0.999997,-0.000492,0.002412,0.000453,0.999873,0.01596,-0.00242,-0.015959,0.99987
16593,4539958,0.073915,0.032057,8.937603,-0.041091,0.012528,-0.007409,,,,0.000185,0.000082,0.022344,1,-0.000051,0.000016,-0.000009,,0.999968,0.007927,-0.001192,-0.00025,0.90844,-0.136347,-0.029696,0.999997,-0.000518,0.00238,0.00048,0.999874,0.015855,-0.002388,-0.015853,0.999871
16594,4539983,-0.657848,-0.954938,9.167077,-0.052215,-0.004336,0.002954,,,,-0.001645,-0.002384,0.022918,1,-0.000065,-0.000005,0.000004,,0.999968,0.007861,-0.001197,-0.000247,0.900852,-0.136968,-0.029327,0.999997,-0.000512,0.002391,0.000474,0.999876,0.015722,-0.002398,-0.015721,0.999873
16595,4540008,-0.212185,-3.472533,9.553893,-0.010628,-0.008501,0.003348,-0.211731,-0.245963,0.42531,-0.000531,-0.008681,0.023885,1,-0.000013,-0.000011,0.000004,100632,0.999968,0.007847,-0.001208,-0.000243,0.89922,-0.138188,-0.028911,0.999997,-0.000505,0.002412,0.000467,0.999877,0.015694,-0.002419,-0.015692,0.999874
16596,4540033,0.470572,-1.287651,9.813869,0.045262,0.007012,0.011726,,,,0.001177,-0.003222,0.024534,1,0.000057,0.000009,0.000015,,0.999968,0.007902,-0.001199,-0.000228,0.905591,-0.137204,-0.02726,0.999997,-0.000476,0.002395,0.000438,0.999875,0.015805,-0.002402,-0.015804,0.999872
16597,4540058,0.010209,-0.854787,9.412223,0.047257,0.008666,0.002811,,,,0.000026,-0.00214,0.02353,1,0.000059,0.000011,0.000004,,0.999968,0.00796,-0.001188,-0.000229,0.912178,-0.135917,-0.027308,0.999997,-0.000477,0.002372,0.000439,0.999873,0.01592,-0.002379,-0.015919,0.999871
16598,4540083,-0.774658,1.903433,9.193589,0.024197,0.001686,0.005545,,,,-0.001937,0.004757,0.022984,1,0.00003,0.000002,0.000007,,0.999967,0.007989,-0.001186,-0.000222,0.915534,-0.135682,-0.026554,0.999997,-0.000463,0.002368,0.000426,0.999872,0.015978,-0.002375,-0.015977,0.99987
16599,4540108,0.241813,-0.386179,9.362261,0.025084,-0.012855,0.005639,-0.20987,-0.240041,0.427775,0.000604,-0.000967,0.023406,1,0.000031,-0.000016,0.000007,100634,0.999967,0.00802,-0.001202,-0.000216,0.919016,-0.13753,-0.02582,0.999997,-0.000451,0.0024,0.000412,0.999871,0.016039,-0.002407,-0.016038,0.999869
16600,4540133,0.360885,1.565611,10.255278,0.026854,-0.000857,0.010244,,,,0.000902,0.003912,0.025638,1,0.000034,-0.000001,0.000013,,0.999967,0.008052,-0.001203,-0.000203,0.922751,-0.137671,-0.024399,0.999997,-0.000426,0.002403,0.000387,0.99987,0.016104,-0.002409,-0.016103,0.999868
16601,4540158,0.648091,0.038164,9.906063,0.028949,0.007809,0.005326,,,,0.001621,0.000094,0.024765,1,0.000036,0.00001,0.000007,,0.999967,0.008087,-0.001193,-0.0002,0.926714,-0.136512,-0.024075,0.999997,-0.00042,0.002383,0.000382,0.999869,0.016173,-0.002389,-0.016173,0.999866
16602,4540183,-0.404872,2.530271,9.716611,0.016808,0.008237,0.003151,,,,-0.001012,0.006325,0.024292,1,0.000021,0.00001,0.000004,,0.999966,0.008107,-0.001183,-0.000197,0.929013,-0.135334,-0.023649,0.999997,-0.000413,0.002362,0.000374,0.999869,0.016214,-0.002368,-0.016213,0.999866
16603,4540208,0.275862,1.489037,9.571994,0.002971,-0.000238,0.007985,-0.21036,-0.239547,0.426284,0.00069,0.003722,0.02393,1,0.000004,0,0.00001,100630,0.999966,0.00811,-0.001183,-0.000187,0.929327,-0.135381,-0.02255,0.999997,-0.000394,0.002363,0.000355,0.999868,0.016219,-0.002369,-0.016218,0.999866
16604,4540233,0.137063,2.295162,9.683476,-0.030388,0.006747,0.002936,,,,0.000343,0.00574,0.024208,1,-0.000038,0.000008,0.000004,,0.999967,0.008071,-0.001175,-0.000184,0.924865,-0.134415,-0.022158,0.999997,-0.000387,0.002346,0.000349,0.99987,0.016141,-0.002352,-0.01614,0.999867
16605,4540258,0.167005,-0.184674,9.285745,-0.039887,0.006511,-0.001907,,,,0.000418,-0.000459,0.023214,1,-0.00005,0.000008,-0.000002,,0.999967,0.008019,-0.001166,-0.00019,0.918975,-0.133427,-0.022862,0.999997,-0.000399,0.002329,0.000362,0.999871,0.016038,-0.002335,-0.016038,0.999869
16606,4540283,-0.580576,-0.187322,9.511214,-0.023176,0.00506,0.004091,,,,-0.001451,-0.000467,0.023778,1,-0.000029,0.000006,0.000005,,0.999967,0.007989,-0.00116,-0.000185,0.915546,-0.132705,-0.022309,0.999997,-0.000389,0.002316,0.000352,0.999872,0.015979,-0.002322,-0.015978,0.99987
16607,4540308,-0.36177,-2.596346,9.819736,-0.01727,-0.007004,0.003431,-0.207465,-0.240053,0.428293,-0.000905,-0.00649,0.02455,1,-0.000022,-0.000009,0.000004,100637,0.999968,0.007967,-0.001168,-0.000182,0.912963,-0.13371,-0.021878,0.999997,-0.000382,0.002334,0.000345,0.999873,0.015933,-0.002339,-0.015933,0.99987
16608,4540333,0.304806,-0.670174,9.984971,0.053532,0.008661,0.006313,,,,0.000763,-0.001679,0.024962,1,0.000067,0.000011,0.000008,,0.999967,0.008033,-0.001158,-0.000174,0.92052,-0.132478,-0.020998,0.999997,-0.000366,0.002312,0.000329,0.999871,0.016065,-0.002318,-0.016065,0.999868
16609,4540358,0.129053,0.337208,9.520844,0.026698,0.004428,0.008193,,,,0.000323,0.000841,0.023802,1,0.000033,0.000006,0.00001,,0.999967,0.008065,-0.001152,-0.000168,0.924164,-0.131811,-0.020301,0.999997,-0.000354,0.002301,0.000317,0.99987,0.016129,-0.002306,-0.016128,0.999867
16610,4540383,-0.828088,1.951495,9.227363,0.009686,0.004261,0.002962,,,,-0.00207,0.004878,0.023069,1,0.000012,0.000005,0.000004,,0.999967,0.008076,-0.001146,-0.000165,0.925442,-0.131201,-0.019912,0.999997,-0.000348,0.00229,0.00031,0.999869,0.016151,-0.002295,-0.016151,0.999867
16611,4540408,0.196612,0.46586,9.705071,0.01059,-0.012864,0.008752,-0.208898,-0.240536,0.429767,0.000491,0.001164,0.024263,1,0.000013,-0.000016,0.000011,100637,0.999967,0.008088,-0.001162,-0.000154,0.926848,-0.133058,-0.018732,0.999997,-0.000327,0.002322,0.000289,0.999869,0.016176,-0.002327,-0.016175,0.999866
16612,4540433,0.378875,0.955818,10.272381,0.000931,-0.000913,0.002012,,,,0.000947,0.002389,0.025681,1,0.000001,-0.000001,0.000003,,0.999967,0.008088,-0.001163,-0.000155,0.926804,-0.13314,-0.018885,0.999997,-0.00033,0.002324,0.000292,0.999869,0.016175,-0.002329,-0.016174,0.999867
16613,4540458,0.628141,0.425395,10.008426,0.014942,0.00769,0.004614,,,,0.001571,0.001063,0.025021,1,0.000019,0.00001,0.000006,,0.999967,0.008105,-0.001154,-0.00015,0.928834,-0.132044,-0.01825,0.999997,-0.000319,0.002305,0.000281,0.999869,0.01621,-0.002309,-0.01621,0.999866
16614,4540483,-0.478699,1.241823,9.442456,-0.006209,0.010174,-0.000103,,,,-0.001196,0.003105,0.023606,1,-0.000008,0.000013,0,,0.999967,0.008097,-0.001141,-0.00015,0.927837,-0.130581,-0.018286,0.999997,-0.000319,0.002279,0.000282,0.999869,0.016193,-0.002284,-0.016192,0.999866
16615,4540508,0.193428,1.31671,9.46522,0.007,0.004039,0.006976,-0.207988,-0.236095,0.429755,0.000484,0.003291,0.023663,1,0.000009,0.000005,0.000009,100634,0.999967,0.008104,-0.001136,-0.000142,0.928729,-0.130012,-0.017322,0.999997,-0.000302,0.002269,0.000266,0.999869,0.016209,-0.002274,-0.016208,0.999866
16616,4540533,0.173994,1.190645,9.318707,-0.038539,0.002704,0.00371,,,,0.000435,0.002979,0.023296,1,-0.000048,0.000003,0.000005,,0.999967,0.008055,-0.001132,-0.000138,0.923099,-0.129628,-0.016829,0.999997,-0.000294,0.002262,0.000257,0.99987,0.01611,-0.002267,-0.01611,0.999868
16617,4540558,0.240547,-0.232441,8.896722,-0.034747,0.016976,-0.005245,,,,0.000602,-0.000579,0.022242,1,-0.000043,0.000021,-0.000007,,0.999967,0.00801,-0.001111,-0.000148,0.91795,-0.127132,-0.017993,0.999998,-0.000314,0.002219,0.000278,0.999872,0.016021,-0.002224,-0.01602,0.999869
16618,4540583,-0.663167,-0.814202,8.995482,-0.031941,0.005554,0.000177,,,,-0.001658,-0.002034,0.022489,1,-0.00004,0.000007,0,,0.999968,0.007969,-0.001104,-0.000148,0.913267,-0.126331,-0.017999,0.999998,-0.000314,0.002205,0.000279,0.999873,0.015939,-0.00221,-0.015938,0.999871
16619,4540608,-0.406833,-2.972506,9.52402,-0.006196,-0.007895,0.005374,-0.206045,-0.238084,0.428793,-0.001017,-0.007431,0.02381,1,-0.000008,-0.00001,0.000007,100633,0.999968,0.007961,-0.001114,-0.000142,0.912269,-0.127468,-0.017292,0.999998,-0.000302,0.002225,0.000266,0.999873,0.015921,-0.002229,-0.015921,0.999871
16620,4540633,0.241375,-1.615794,9.873464,0.047246,0.002461,0.008527,,,,0.000604,-0.004042,0.024683,1,0.000059,0.000003,0.000011,,0.999967,0.008019,-0.00111,-0.000132,0.918926,-0.127129,-0.01611,0.999997,-0.000281,0.002219,0.000246,0.999871,0.016038,-0.002223,-0.016037,0.999869
16621,4540658,0.178056,-0.863666,9.535779,0.048315,0.009296,0.005554,,,,0.000446,-0.002162,0.023839,1,0.00006,0.000012,0.000007,,0.999967,0.008078,-0.001098,-0.000128,0.925668,-0.125756,-0.015657,0.999998,-0.000273,0.002195,0.000238,0.999869,0.016155,-0.002199,-0.016155,0.999867
16622,4540683,-0.825291,0.870735,9.121586,0.043709,-0.000288,0.005537,,,,-0.002063,0.002174,0.022804,1,0.000055,0,0.000007,,0.999966,0.008131,-0.001099,-0.000121,0.931819,-0.125804,-0.014909,0.999998,-0.00026,0.002196,0.000224,0.999868,0.016263,-0.0022,-0.016262,0.999865
16623,4540708,0.001483,0.032013,9.42075,0.043229,-0.013332,0.005537,-0.202738,-0.233164,0.428308,0.000003,0.000077,0.023552,1,0.000054,-0.000017,0.000007,100635,0.999966,0.008184,-0.001116,-0.000115,0.937901,-0.127721,-0.014191,0.999998,-0.000248,0.002229,0.000211,0.999866,0.016369,-0.002233,-0.016368,0.999864
16624,4540733,0.334666,1.720227,10.210901,0.041967,-0.005616,0.010591,,,,0.000836,0.004298,0.025528,1,0.000052,-0.000007,0.000013,,0.999965,0.008236,-0.001123,-0.000102,0.9438,-0.128544,-0.012732,0.999998,-0.000222,0.002244,0.000185,0.999864,0.016472,-0.002247,-0.016471,0.999862
16625,4540758,0.641204,0.857581,9.942828,0.029438,0.001126,0.002366,,,,0.001603,0.002142,0.024857,1,0.000037,0.000001,0.000003,,0.999965,0.008271,-0.001121,-0.000101,0.947837,-0.128334,-0.012682,0.999998,-0.000221,0.00224,0.000184,0.999863,0.016542,-0.002243,-0.016542,0.999861
